player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url
2153,Maciej Firlej,Puszcza Niepołomice,Napastnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2153
2154,Szymon Szymański,Ruch Chorzów,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2154
2155,Kewin Komar,Puszcza Niepołomice,Bramkarz,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2155
2156,Filip Uryga,Puszcza Niepołomice,Bramkarz,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2156
2157,Krzysztof Wróblewski,Puszcza Niepołomice,Bramkarz,0,0.9,0.0,0%,https://fantasy.ekstraklasa.org/player/2157
2158,Filip Gil,Puszcza Niepołomice,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2158
2159,Piotr Gruszecki,Puszcza Niepołomice,Obrońca,0,0.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2159
2161,Konrad Stępień,Puszcza Niepołomice,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2161
2162,Szymon Jopek,Puszcza Niepołomice,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2162
2164,Jakub Stec,Puszcza Niepołomice,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2164
2165,Émile Thiakane,Puszcza Niepołomice,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2165
2166,Hubert Tomalski,Puszcza Niepołomice,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2166
2167,Rok Kidrič,Puszcza Niepołomice,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2167
2168,Lucjan Klisiewicz,Puszcza Niepołomice,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2168
2169,Aleksander Bobek,ŁKS Łódź,Bramkarz,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2169
2170,Mateusz Bąkowicz,ŁKS Łódź,Obrońca,0,1.3,0.0,0%,https://fantasy.ekstraklasa.org/player/2170
2171,Oskar Koprowski,ŁKS Łódź,Obrońca,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/2171
2172,Nacho Monsalve,ŁKS Łódź,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2172
2173,Artemijus Tutyškinas,ŁKS Łódź,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2173
2174,Bartosz Biel,ŁKS Łódź,Pomocnik,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/2174
2175,Piotr Janczukowicz,ŁKS Łódź,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2175
2177,Mikołaj Lipień,ŁKS Łódź,Pomocnik,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/2177
2178,Mieszko Lorenc,ŁKS Łódź,Pomocnik,0,1.1,0.0,0%,https://fantasy.ekstraklasa.org/player/2178
2179,Damian Nowacki,ŁKS Łódź,Pomocnik,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/2179
2180,Władysław Ochronczuk,ŁKS Łódź,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2180
2181,Jakub Romanowicz,ŁKS Łódź,Pomocnik,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/2181
2182,Milan Spremo,ŁKS Łódź,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2182
2183,Marcel Wszołek,ŁKS Łódź,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2183
2184,Nelson Balongo,ŁKS Łódź,Napastnik,0,1.3,0.0,0%,https://fantasy.ekstraklasa.org/player/2184
2185,Grzegorz Glapka,ŁKS Łódź,Napastnik,0,0.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2185
2186,Kelechukwu Ibe-Torti,ŁKS Łódź,Napastnik,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/2186
2187,Stipe Jurić,ŁKS Łódź,Napastnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2187
2188,Jakub Letniowski,ŁKS Łódź,Pomocnik,0,1.3,0.0,0%,https://fantasy.ekstraklasa.org/player/2188
2190,Dominik Marczuk,Jagiellonia Białystok,Pomocnik,0,2.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2190
2192,João Gamboa,Pogoń Szczecin,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2192
2193,Edi Semedo,Jagiellonia Białystok,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2193
2194,Pedro Henrique,Radomiak Radom,Napastnik,0,2.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2194
2195,Jakub Rozwadowski,Stal Mielec,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2195
2196,Krzysztof Wołkowicz,Stal Mielec,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2196
2197,Antoni Klimek,Puszcza Niepołomice,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2197
2198,Jan Krzywański,Widzew Łódź,Bramkarz,0,0.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2198
2199,Luís Silva,Widzew Łódź,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2199
2200,Marek Mróz,Zagłębie Lubin,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2200
2201,Engjëll Hoti,ŁKS Łódź,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2201
2202,Damian Urban,Cracovia,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2202
2203,Lawrence Ennali,Górnik Zabrze,Pomocnik,0,2.3,0.0,0%,https://fantasy.ekstraklasa.org/player/2203
2204,José Naranjo,Jagiellonia Białystok,Pomocnik,0,2.0,0.0,0%,https://fantasy.ekstraklasa.org/player/2204
2207,Szymon Gałązka,Korona Kielce,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2207
2209,Elias Andersson,Lech Poznań,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2209
2210,Miha Blažič,Lech Poznań,Obrońca,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/2210
2212,Piotr Głowacki,ŁKS Łódź,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2212
2213,Kay Tejan,ŁKS Łódź,Napastnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2213
2214,Efthýmios Kouloúris,Pogoń Szczecin,Napastnik,0,3.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2214
2215,Hélder Sá,Radomiak Radom,Obrońca,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/2215
2216,Antónis Tsiftsís,Raków Częstochowa,Bramkarz,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/2216
2217,Dawid Barnowski,Wisła Płock,Pomocnik,0,1.3,0.0,0%,https://fantasy.ekstraklasa.org/player/2217
2218,Marcel Potoczny,Ruch Chorzów,Bramkarz,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2218
2219,Marco Ehmann,Stal Mielec,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2219
2220,Bert Esselink,Stal Mielec,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2220
2221,Mateusz Stępień,Puszcza Niepołomice,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2221
2222,Aleks Petkow,Śląsk Wrocław,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2222
2223,Kacper Przybyłko,Warta Poznań,Obrońca,0,0.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2223
2224,Dario Vizinger,Warta Poznań,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2224
2226,Kamil Cybulski,Widzew Łódź,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2226
2227,Hubert Lenart,Widzew Łódź,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2227
2228,Filip Przybułek,Widzew Łódź,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2228
2229,Artur Crăciun,Puszcza Niepołomice,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2229
2230,Juan Muñoz,Zagłębie Lubin,Napastnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2230
2231,Marcel Bykowski,Piast Gliwice,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2231
2232,Jakub Szymański,Widzew Łódź,Bramkarz,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2232
2233,Kenneth Zohorè,Śląsk Wrocław,Napastnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2233
2235,Filip Karbowy,Piast Gliwice,Pomocnik,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/2235
2236,Axel Holewiński,Pogoń Szczecin,Bramkarz,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2236
2237,Olaf Korczakowski,Pogoń Szczecin,Pomocnik,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/2237
2238,Dino Hotic,Lech Poznań,Pomocnik,0,2.0,0.0,0%,https://fantasy.ekstraklasa.org/player/2238
2240,Michał Niedbała,Korona Kielce,Bramkarz,0,0.7,0.0,2%,https://fantasy.ekstraklasa.org/player/2240
2241,Adrien Louveau,ŁKS Łódź,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2241
2242,Imad Rondić,Raków Częstochowa,Napastnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2242
2243,Matthew Guillaumier,Stal Mielec,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2243
2244,Burak İnce,Śląsk Wrocław,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2244
2245,Rafael Santos,Stal Mielec,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2245
2246,Kai Meriluoto,Stal Mielec,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2246
2247,Ricardo Gonçalves do Nascimento,ŁKS Łódź,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2247
2248,Jan Łabędzki,ŁKS Łódź,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2248
2249,Kacper Piechota,Puszcza Niepołomice,Bramkarz,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2249
2250,Dawid Rychta,Piast Gliwice,Bramkarz,0,0.7,0.0,4%,https://fantasy.ekstraklasa.org/player/2250
2251,Alan Rybak,Jagiellonia Białystok,Napastnik,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/2251
2252,Jordan Majchrzak,Legia Warszawa,Napastnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2252
2253,Sonny Kittel,Raków Częstochowa,Pomocnik,0,2.0,0.0,0%,https://fantasy.ekstraklasa.org/player/2253
2254,Piotr Urbański,Piast Gliwice,Napastnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2254
2255,Aleksander Nadolski,Lech Poznań,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2255
2256,Mikołaj Molendowski,Radomiak Radom,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2256
2257,Igor Stańczak,Warta Poznań,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2257
2258,Igor Lambrecht,ŁKS Łódź,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2258
2259,Mateusz Chmarek,Górnik Zabrze,Napastnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2259
2260,Maksymilian Gandziarowski,Górnik Zabrze,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2260
2261,Dominik Szala,Górnik Zabrze,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2261
2262,Filip Rózga,Cracovia,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2262
2263,Kacper Kucharczyk,Korona Kielce,Pomocnik,0,0.7,0.0,1%,https://fantasy.ekstraklasa.org/player/2263
2264,Krzysztof Kurowski,Śląsk Wrocław,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2264
2265,Stanisław Szczyrek,Śląsk Wrocław,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2265
2266,Aleksander Wołczek,Śląsk Wrocław,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2266
2267,Miłosz Kurowski,Śląsk Wrocław,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2267
2268,Yoav Hofmeister,Korona Kielce,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2268
2269,Srđan Plavšić,Raków Częstochowa,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2269
2270,Serhij Bułeca,Lechia Gdańsk,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2270
2271,Cameron Borthwick-Jackson,Śląsk Wrocław,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2271
2272,Mateusz Górski,Śląsk Wrocław,Bramkarz,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/2272
2273,Peter Pokorný,Śląsk Wrocław,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2273
2274,Bartłomiej Kolec,Cracovia,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2274
2275,Adrián Kaprálik,Górnik Zabrze,Pomocnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/2275
2276,Franciszek Dziewicki,Cracovia,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2276
2277,Adrian Małachowski,ŁKS Łódź,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2277
2278,Anton Fase,ŁKS Łódź,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2278
2279,Alvis Jaunzems,Lechia Gdańsk,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2279
2282,Andreas Skovgaard,Cracovia,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2282
2283,Kamil Glik,Cracovia,Obrońca,0,1.5,0.0,1%,https://fantasy.ekstraklasa.org/player/2283
2284,Bartłomiej Poczobut,Puszcza Niepołomice,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2284
2285,Ante Crnac,Raków Częstochowa,Napastnik,0,2.2,0.0,0%,https://fantasy.ekstraklasa.org/player/2285
2288,Gil Dias,Legia Warszawa,Pomocnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/2288
2289,Juan Fernández Blanco,Widzew Łódź,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2289
2290,Marco Burch,Legia Warszawa,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2290
2291,Szymon Doba,Cracovia,Napastnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2291
2292,Bartłomiej Barański,Lech Poznań,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2292
2293,Radosław Turek,Korona Kielce,Obrońca,0,0.7,0.0,6%,https://fantasy.ekstraklasa.org/player/2293
2294,Michał Kolba,ŁKS Łódź,Bramkarz,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/2294
2295,Daniel Bąk,Korona Kielce,Napastnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2295
2296,Márton Eppel,Warta Poznań,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2296
2297,Vinícius Matheus,Jagiellonia Białystok,Napastnik,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/2297
2298,Igor Pieprzyca,Puszcza Niepołomice,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2298
2299,Norbert Barczak,Górnik Zabrze,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2299
2300,Wiktor Koptas,Radomiak Radom,Bramkarz,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/2300
2301,Paweł Rychlik,Warta Poznań,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2301
2302,Adam Chojecki,Korona Kielce,Pomocnik,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/2302
2303,Michał Wróblewski,Śląsk Wrocław,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2303
2304,Bartosz Głogowski,Śląsk Wrocław,Bramkarz,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2304
2305,Patryk Malamis,Raków Częstochowa,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2305
2306,Tobiasz Mras,Raków Częstochowa,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2306
2307,Jetmir Haliti,Jagiellonia Białystok,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2307
2308,Jędrzej Zając,ŁKS Łódź,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2308
2309,Antoni Młynarczyk,ŁKS Łódź,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2309
2310,Muhamed Šahinović,Raków Częstochowa,Bramkarz,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2310
2311,Paweł Kwiatkowski,Widzew Łódź,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2311
2313,Maksymilian Dziuba,Lech Poznań,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2313
2314,Kaan Caliskaner,Motor Lublin,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2314
2315,Danny Trejo,Korona Kielce,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2315
2316,Mateusz Pruchniewski,Lech Poznań,Bramkarz,0,0.7,0.0,1%,https://fantasy.ekstraklasa.org/player/2316
2317,Ryōya Morishita,Legia Warszawa,Pomocnik,0,2.3,0.0,0%,https://fantasy.ekstraklasa.org/player/2317
2318,Husein Balić,ŁKS Łódź,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2318
2319,Thiago Ceijas,ŁKS Łódź,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2319
2320,Riza Durmisi,ŁKS Łódź,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2320
2321,Rahil Mammadov,Radomiak Radom,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2321
2322,Ioan-Călin Revenco,Puszcza Niepołomice,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2322
2323,Vágner Dias,Radomiak Radom,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2323
2324,Baráth Baráth,Raków Częstochowa,Pomocnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/2324
2325,Erick Otieno,Raków Częstochowa,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2325
2326,Mike Huras,Ruch Chorzów,Napastnik,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/2326
2327,Adam Vlkanova,Ruch Chorzów,Pomocnik,0,2.0,0.0,0%,https://fantasy.ekstraklasa.org/player/2327
2328,Szymon Gierlach,Stal Mielec,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2328
2329,Alen Mustafić,Śląsk Wrocław,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2329
2330,Lewuis Peña,Śląsk Wrocław,Pomocnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/2330
2331,Simeon Petrow,Śląsk Wrocław,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2331
2332,Mikołaj Tudruj,Śląsk Wrocław,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2332
2333,Ivan Krajčírik,Widzew Łódź,Bramkarz,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/2333
2334,Noah Diliberto,Widzew Łódź,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2334
2335,Lirim Kastrati,Widzew Łódź,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2335
2336,Sōichirō Kōzuki,Górnik Zabrze,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2336
2337,Eneo Bitri,Cracovia,Obrońca,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/2337
2338,Luka Vušković,Radomiak Radom,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2338
2339,Guilherme Zimovski,Radomiak Radom,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2339
2340,Qëndrim Zyba,Legia Warszawa,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2340
2341,José Manuel Sánchez Guillén,Ruch Chorzów,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2341
2342,Tommaso Guercio,Śląsk Wrocław,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2342
2343,Kornel Lisman,Lech Poznań,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2343
2344,Jakub Adkonis,Legia Warszawa,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2344
2347,Kacper Gołębiewski,Pogoń Szczecin,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2347
2348,Antoni Klukowski,Widzew Łódź,Pomocnik,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/2348
2349,Bruno Jordão,Radomiak Radom,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2349
2350,Mohamed Mezghrani,Warta Poznań,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2350
2351,Szymon Karasiński,Zagłębie Lubin,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2351
2352,Fabian Bzdyl,Cracovia,Pomocnik,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/2352
2353,Mikkel Maigaard,Cracovia,Pomocnik,0,2.0,0.0,0%,https://fantasy.ekstraklasa.org/player/2353
2354,Rafał Gikiewicz,Zagłębie Lubin,Bramkarz,0,1.6,0.0,1%,https://fantasy.ekstraklasa.org/player/2354
2355,Esmiraldo Sá Silva,Radomiak Radom,Napastnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2355
2356,Ion Gheorghe,Stal Mielec,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2356
2357,Soma Novothny,Ruch Chorzów,Napastnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2357
2358,Jin-hyun Lee,Puszcza Niepołomice,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2358
2359,Davíð Ólafsson,Cracovia,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2359
2360,Ksawery Kwiatkowski,Ruch Chorzów,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2360
2361,Adam Sendor,Puszcza Niepołomice,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2361
2362,Filip Tonder,Warta Poznań,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2362
2363,Jakub Jezierski,Śląsk Wrocław,Pomocnik,0,1.1,0.0,0%,https://fantasy.ekstraklasa.org/player/2363
2364,Fredrik Krogstad,Korona Kielce,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2364
2365,João Peglow,Radomiak Radom,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2365
2366,Konrad Golonka,Cracovia,Bramkarz,0,0.7,0.0,3%,https://fantasy.ekstraklasa.org/player/2366
2368,Aleksander Tobolik,Górnik Zabrze,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2368
2369,Alex Cetnar,Stal Mielec,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2369
2370,Aleksander Iwańczyk,ŁKS Łódź,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2370
2371,Bartosz Biedrzycki,Cracovia,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2371
2372,Dawid Kudła,GKS Katowice,Bramkarz,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2372
2373,Przemysław Pęksa,GKS Katowice,Bramkarz,0,1.1,0.0,0%,https://fantasy.ekstraklasa.org/player/2373
2374,Patryk Szczuka,GKS Katowice,Bramkarz,0,0.7,0.0,1%,https://fantasy.ekstraklasa.org/player/2374
2375,Bartosz Jaroszek,GKS Katowice,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2375
2376,Łukasz Trepka,GKS Katowice,Obrońca,0,0.7,0.0,5%,https://fantasy.ekstraklasa.org/player/2376
2377,Norbert Warmuz,GKS Katowice,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2377
2378,Bartosz Baranowicz,GKS Katowice,Pomocnik,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/2378
2379,Alan Bród,GKS Katowice,Pomocnik,0,0.8,0.0,0%,https://fantasy.ekstraklasa.org/player/2379
2380,Kacper Ćwielong,GKS Katowice,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2380
2381,Szymon Krawczyk,GKS Katowice,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2381
2382,Kacper Pietrzyk,GKS Katowice,Napastnik,0,0.9,0.0,0%,https://fantasy.ekstraklasa.org/player/2382
2383,Shun Shibata,GKS Katowice,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/2383
2388,Manuel Sánchez,Górnik Zabrze,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/2388
2390,Maksymilian Stryjek,Jagiellonia Białystok,Bramkarz,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2390
2391,Miki Villar,Jagiellonia Białystok,Pomocnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/2391
2392,Filip Wolski,Jagiellonia Białystok,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2392
2393,Shuma Nagamatsu,Korona Kielce,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2393
2394,Pedro Nuno,Korona Kielce,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2394
